	path	sentence
3712	SP02-OTR002-01-A-0734.wav	gna' bo gdan rabs kyi brgyud 'dzin pa'i chu bo 'di  
3713	SP02-OTR002-04-A-108.wav	da nga na tshod kyang rgas pas thon par dka' yang 
3714	SP02-OTR002-08-A-075.wav	da thos pa dga' nar son pa red 
3715	SP02-OTR002-02-B-008.wav	mkhan chen zhi ba 'tshos 
3716	SP02-OTR002-03-A-120.wav	nged gnyis gser mnyam por bya ”zhes zer nas 
3717	SP02-OTR002-01-A-0689.wav	dbal rtse yul tsho'i rin chen gling dgon pa phud 
3718	SP02-OTR002-06-A-107.wav	mi nyes can bdun po la srog khrims gu yangs byas te 
3719	SP02-OTR002-01-A-0397.wav	tha na khrag rgyud gcig pa'i spun mched kyi srog kyang 'phrog pa'i  
3720	SP02-OTR002-02-C-112.wav	ngam ta ra klu gong gis 
3721	SP02-OTR002-08-B-122.wav	khyod lo gzhon 
3722	SP02-OTR002-01-A-0165.wav	kho pas kyang gle mi'i sa khul 'di gleng 'dug 
3723	SP02-OTR002-01-A-0044.wav	bal yul dang rgya nag gi bod rang skyong ljongs kyi khe lo rmi dar  
3724	SP02-OTR002-01-B-0072.wav	phal cher chu tshod bcu bdun tsam gyi rjes gzhi nas gangs skor tshar song  
3725	SP02-OTR002-02-C-161.wav	kho mos mthong ba'i gnas tshul rnams ji bzhin bdud blon tsho la bshad pa red 
3726	SP02-OTR002-01-B-0155.wav	gangs rin po che 'di bzhin 'dab ma'i nang gi me tog ze'i 'bru bzhin ha cang mngon gsal dod po 'dug 
3727	SP02-OTR002-03-A-020.wav	mthar dgung lo brgyad cu gya brgyad bzhes pa'i skabs sku mya ngan las 'das pa'i tshul mdzad 
3728	SP02-OTR002-07-A-066.wav	nga rang la gces nor zhig yod pa ni gyu rdog ma bdun po 'di dag yin pas 
3729	SP02-OTR002-08-C-051.wav	nga'i sras dar ma mdo sde la sgrub khang zhig rtsig dgos 
3730	SP02-OTR002-01-A-1873.wav	de bzhin 'di dang mnyam du  
3731	SP02-OTR002-01-A-2008.wav	mi dmangs la ldan pa'i dmigs bsal gyi chos lugs gal 'gangs rang bzhin gyi khyab khongs shig chags yod ces 'dug 
3732	SP02-OTR002-01-A-0887.wav	seng ge bstan 'dzin rin po che sogs kyi khrod nas mngon thub kyi 'dug la 
3733	SP02-OTR002-01-A-0623.wav	nyin re'i 'tsho ba dang chas gos 
3734	SP02-OTR002-02-C-031.wav	'di gnad don gzhan pa gang yang min 
3735	SP02-OTR002-06-B-052.wav	nyin rer slob khrid zin pa'i nang don khag gi thog 
3736	SP02-OTR002-01-A-1131.wav	nang pa sangs rgyas pa'i bstan pa 'di  
3737	SP02-OTR002-01-A-0553.wav	de ni rgya nag rgyal khab kyi  
3738	SP02-OTR002-07-A-026.wav	lo bcu yas mas kyi byis pa zhig gi mdun nas 
3739	SP02-OTR002-06-A-050.wav	mi nyam thag dang nyes med sems can la rtag tu byams skyong gnang mkhan zhig yin pas 
3740	SP02-OTR002-01-B-0529.wav	'gro ba mi'i lo rgyus thog dmigs bsal gyi don snying ldan pa'i dga' tshal yul lung shor bar  
3741	SP02-OTR002-07-A-153.wav	bka' 'dri mang po gnang ba yongs rdzogs la gnad du 'khel ba'i lan 'debs mdzad 
3742	SP02-OTR002-01-A-1576.wav	sun po ma bzo rogs zer ba'i gsal brda'i yig byang ma bskyal dka' med thub kyi yod 
3743	SP02-OTR002-01-A-1049.wav	nges par du rgyab lag byas te gus zhabs mtshon par byed kyi yod 
3744	SP02-OTR002-01-B-0828.wav	i khra li'i bod rig pa'i mkhas pa g tucciyis bris gnang pa'i rgya gar dang bod zhu ba'i deb nang gsungs pa bzhin  
3745	SP02-OTR002-02-C-224.wav	bod kyi skye 'gro spyi'i phan bde'i don du dgongs te 
3746	SP02-OTR002-01-B-0275.wav	zhal ras mjal myong myong zhig dang  
3747	SP02-OTR002-03-A-134.wav	pan chen na ro pa sogs bla ma mang po'i drung nas 
3748	SP02-OTR002-01-A-0787.wav	khang pa rnying pa sogs sa cha brgya tsam bkod yod na yang  
3749	SP02-OTR002-01-B-0368.wav	tshong las byed sgo yang spu hreng gi tshong las lte gnas su ma gtogs bya chog gi med 
3750	SP02-OTR002-04-A-099.wav	dka' spyad ci byas dang 
3751	SP02-OTR002-01-A-0844.wav	tshab zer ba dang yang na mtshon pa zer ba'i bsam blo yang med pa  
3752	SP02-OTR002-06-A-074.wav	khro bo dpal ldan gyis bya skad kyang bshad shes kyi 'dug 
3753	SP02-OTR002-01-A-1410.wav	de yang gnas ri'i gzhogs gzhan 'dir gna' snga mo'i shon gnas mus thog mu mthud rgyun mthud nas yod 
3754	SP02-OTR002-01-B-1369.wav	skar ma rab rib mar me dang  
3755	SP02-OTR002-01-B-0635.wav	gsum pa ni 'bri gung bka' rgyud kyi bstan pa'i dad ldan rjes 'brangs pa gal gnad che shos shig ni rgya gar gyi la dwags khul du yod pa dang  
3756	SP02-OTR002-01-B-0341.wav	lam chung de tsho'i nang nas lam chung gcig gis bal yul gyi rgyal khab cha tshang skor thub kyi yod 'dug 
3757	SP02-OTR002-01-A-1711.wav	de bas 'brel lam shugs che ba ni mi gshis dang dad pa dang 'brel ba chags kyi yod rung der bar chad 'gog rkyen 'phrad yod 
3758	SP02-OTR002-01-A-1704.wav	smad cha 
3759	SP02-OTR002-01-A-0172.wav	lo rgyus thog 'di'i khul gyi yul mis bod kyi mnga' ris khul gyi spu hreng rdzong la khral phul gyi yod cing  
3760	SP02-OTR002-01-A-0040.wav	da dung rgyal khab gnyis phan tshun gyi 'gyur ldog che ba'i chab srid gnas stangs la  
3761	SP02-OTR002-01-A-1657.wav	'gyur ba nges can zhig la gcig mtshungs kyis kha phyogs dgos kyi yod 
3762	SP02-OTR002-01-B-0365.wav	de yang rang 'dod ltar sa mtshams 'grol nas bod kyi rtsa rwa bed spyod bya chog gi med 
3763	SP02-OTR002-03-A-001.wav	mar pa lo tsa ba chos kyi blo gros 
3764	SP02-OTR002-01-B-0617.wav	'brel yod 'od stong 'bar ba'i btsan po'i rgyal khab dang  
3765	SP02-OTR002-01-A-0249.wav	khong gis gang thub ngang bkag thabs gnang na yang mthar ngu skad shor gnang song  
3766	SP02-OTR002-02-A-070.wav	bde skyid kyi rtsa ba yang 'di yin 
3767	SP02-OTR002-01-A-1280.wav	da dung srol rgyun gyi shon bro zer 'bod chog pa 'di  
3768	SP02-OTR002-01-A-1362.wav	yul skor ba re res de snga'i gu ge rgyal khang dang  
3769	SP02-OTR002-01-B-1051.wav	khong ni ga dus yin rung hur brtson che shos shig red 
3770	SP02-OTR002-01-B-0095.wav	gnas ri dang gza' skar gyi mtshan mo'i mdzes shing lta na sdug pa'i rnam pa 'di  
3771	SP02-OTR002-01-A-0311.wav	yig 'bru 'di tsho klog pa'i skabs der  
3772	SP02-OTR002-01-B-0283.wav	sa mtshams nas ma gtogs mjal rgyu med la 
3773	SP02-OTR002-08-B-117.wav	mtshan mo gnyid mi khug pa lta bu'i skyo gdung drag po gnon mi thub pa zhig byung ste 
3774	SP02-OTR002-07-A-106.wav	nyin zhig sman pa stong gsum gang ba sogs rgya dkar dang 
3775	SP02-OTR002-01-A-1963.wav	glo bur du rgyu nor 'bar ba tshos blo yid tshim pa'i rnam pa 'di bshad stangs thog nas mngon thub kyi 'dug 
3776	SP02-OTR002-01-A-0720.wav	bab brling ngang khong la mchod pa phul ba yang mjal byung ba dang  
3777	SP02-OTR002-01-B-1485.wav	dgon par bca' sdod las byed nas rgyang grags dgon pa'i dge 'dun pa 'go khrid de  
3778	SP02-OTR002-02-A-072.wav	mani bgrang bzhin bsdad yod 
3779	SP02-OTR002-08-B-055.wav	steng gi mi la ltos 
3780	SP02-OTR002-01-A-0962.wav	yig tshags thog bkod par gzhigs na shon la lo ngo gsum stong lhag tsam gyi lo rgyus ldan zhing  
3781	SP02-OTR002-02-B-131.wav	sras thang tas 
3782	SP02-OTR002-01-A-1385.wav	sgrol dkar lo nyi shur slebs skabs  
3783	SP02-OTR002-01-B-0766.wav	da dung thengs mang sku mtshams su dus yun lo ngo brgyad lhag tsam bzhugs yod 
3784	SP02-OTR002-06-A-011.wav	dbus gtsang dang khams khul gyi gtsang po che khag la 
3785	SP02-OTR002-06-B-044.wav	chos lugs kyi gzhung chen khag la gsan bsam lhod med mdzad pa red 
3786	SP02-OTR002-01-B-0126.wav	yang na 'di ltar zhus na 
3787	SP02-OTR002-01-B-0265.wav	mun khul lta bu lta zhib mi thub pa'i khul zhig red 'dug 
3788	SP02-OTR002-08-A-142.wav	nged ma smad kyi las bskos la gzigs dang zer bzhin 
3789	SP02-OTR002-01-B-0232.wav	khong gis da dung 'dra par kha shas shig kyang btang 'dug pa de'i nang  
3790	SP02-OTR002-01-A-0753.wav	bcos ma ma yin pa'i ngos 'dzin zhig thob pa ste 
3791	SP02-OTR002-08-C-112.wav	mi lar mkhar gru bzhi ma'i ri mo zhig sprad de 
3792	SP02-OTR002-08-A-071.wav	myang tsha dkar rgyan gyis 
3793	SP02-OTR002-03-A-040.wav	rgyun par yul mi khyim mtshes rnams kyi kha rdung sna tshogs 'phog gi yod par brten 
3794	SP02-OTR002-04-A-022.wav	phyi nyin gung thang lo tsa ba lha btsun pa'i pho brang du bcar ba'i skabs 
3795	SP02-OTR002-03-B-145.wav	pha ma gnyis 'dzoms kyi gces phrug nga lta bu ci'i phyir mi 'gro dgongs nas 
3796	SP02-OTR002-07-A-085.wav	yab kyis bu chung yon tan mgon po byis pa'i dus nas kun spyod gtsang zhing gzhan la phan sems che la 
3797	SP02-OTR002-02-A-010.wav	sku tshe hril por bod mi rigs dang 
3798	SP02-OTR002-01-A-0581.wav	bal yul 'di bzhin rim pa dma' ru btang ba ma zad 
3799	SP02-OTR002-03-A-033.wav	rgan pa rnams la kha lan dang tshig ngan shod pa 
3800	SP02-OTR002-02-B-016.wav	mkhan chen gyis gsungs pa shin tu bden 
3801	SP02-OTR002-02-A-006.wav	bod kyi gzhon skyes mang po rang skya 'pher ba'i lo tsa bar gso skyong mdzad pa'i slob dpon chen po 
3802	SP02-OTR002-01-B-0654.wav	gle mi'i mi dmangs kyis khong tsho'i chos phyogs kyi dbu khrid dang lhan 'dzoms byung bar ha cang dga' po byung yod ces 'dug 
3803	SP02-OTR002-03-B-073.wav	sems can mang po zhig 'dul ba'i dus la babs pa gzigs nas 
3804	SP02-OTR002-02-B-056.wav	nged mkhan slob gnyis kyis khag theg byed chog”ces shin tu thugs thag chod pos lung bstan mdzad pa red 
3805	SP02-OTR002-07-A-110.wav	kha che sogs nas phebs pa'i sman pa mkhas pa dang 
3806	SP02-OTR002-08-B-062.wav	zer ba dang 
3807	SP02-OTR002-01-A-0595.wav	deng rabs lo rgyus kyi dza drag 'phel rim nang  
3808	SP02-OTR002-01-A-0152.wav	rnyog zing che ba'i lo rgyus kyi mi sna yangdu yang tu'u yi bu slob grwa chen mor yod skabs  
3809	SP02-OTR002-01-B-1380.wav	yang na rtsa ba nas gleng gi med 
3810	SP02-OTR002-08-A-159.wav	re sa skyabs sa med pa lta bu zhig tu gyur yod pas skyo snang dang blo pham tshad med yod pa smos ma dgos kyang 
3811	SP02-OTR002-01-A-1706.wav	sa mtshams khul gyi sa mtshams yul mi phan tshun gyi nyin re'i 'tsho bar mtshon na 
3812	SP02-OTR002-01-B-1275.wav	yang 'di ltar rdzas me spar nas gtor pa 'dis rgyang thag ha cang nye ba'i gangs rin po cher gnod 'tshe ji tsam bzos yod dam 
3813	SP02-OTR002-01-B-1477.wav	nga tshos 'bod skul zhus pa der dbang cha dang dngul gyi mdun bkag thabs gang yang mi 'dug 
3814	SP02-OTR002-01-A-1474.wav	tag tag gzhung gis thag gcod kyi yod 
3815	SP02-OTR002-09-A-53.wav	sku skyes lo chung 'di'i rtags gsal gtong stangs dang 
3816	SP02-OTR002-01-A-1185.wav	gle mi'i bud med bcu bzhi yis sngar rgyun ltar  
3817	SP02-OTR002-04-A-029.wav	lha btsun pas phyag brda dang bcas 
3818	SP02-OTR002-02-A-065.wav	de dus yab kyis gzab nan ngang ma bu gnyis la gzigs bzhin 
3819	SP02-OTR002-01-A-1130.wav	dpal yon gyi pho nya zhig chags pa dang  
3820	SP02-OTR002-02-C-042.wav	man ngag zab mo rnams bod du 'khyer gyi yod pa'i ltas yin pa ra sprod gsal po byung”zer ba na 
3821	SP02-OTR002-02-A-067.wav	gzhan las lhag pa'i mdza' brtse dang 
3822	SP02-OTR002-01-B-0269.wav	khong gis 'dra par zhig bskur nas ngo sprod gnang par 
3823	SP02-OTR002-01-B-1392.wav	ri tshogs kyi khrod pho brang gi 'dzugs skrun bkod bzo'i rnam pa ldan pa'i dgon pa dang  
3824	SP02-OTR002-01-A-1216.wav	bod pa'i a cag lags tshos thang chen thog 'khrab ched kyi zhabs bror bzo bcos byas ti  
3825	SP02-OTR002-08-B-006.wav	mthu 'di tsam gyis yul du a ma'i re ba bzhin rtags thon pa zhig yong dka' 
3826	SP02-OTR002-01-A-1264.wav	de'i nang chos lugs dang 'jig rten pa'i zlos gar tshud pa'i zlos gar yan lag dgu zhes pa'i slob ston gnang yod pa ma zad 
3827	SP02-OTR002-01-A-0594.wav	rgyu mtshan nus pa ldan pa zhig ni 
3828	SP02-OTR002-01-B-1054.wav	khong tsho ni de snga kha bral ba'i mnyam du skyod mkhan yin pa khong gis gsal po shes kyi yod rung  
3829	SP02-OTR002-01-B-0784.wav	'di rnams tshang ma ni mkha' 'gro ma zer ba dang  
3830	SP02-OTR002-08-B-113.wav	de dag kyang rang gis phab pa'i ser drag gis bsad pa'i gnas tshul ji bzhin shes rtogs byung ba red 
3831	SP02-OTR002-03-A-077.wav	mthong 'dod gtan nas byed kyi med 
3832	SP02-OTR002-01-B-0367.wav	gle mi khe tshong pas bod nang gi bod mi dang rang dbang ngang tshod don gnyer rgyu'i chog mchan thob med pa dang  
3833	SP02-OTR002-01-A-1745.wav	'jigs snang yang gang 'tsham zhig rim pas thag nye po bcar yong gi yod 
3834	SP02-OTR002-01-A-0125.wav	da lta'i char legs 'grub zin grabs yod ces brjod 'dug 
3835	SP02-OTR002-03-B-200.wav	rje btsun mi la ras pas 
3836	SP02-OTR002-01-B-0310.wav	sa mtshams brgal nas skrun pa red dam 
3837	SP02-OTR002-01-B-1327.wav	sku nyid kyi sku phreng gong ma'i sku gdung mchod rten red ces brjod 'dug 
3838	SP02-OTR002-01-A-1755.wav	yin na yang nga tsho phan tshun rno ngar gyi brjod gzhi mi 'tsham pa gang rung thog la yang gleng myong med 
3839	SP02-OTR002-02-B-094.wav	byams brtse'i+i nyams dang bcas 
3840	SP02-OTR002-04-A-092.wav	bod kyi rgyal blon rnams ngas nam yang blos btang med 
3841	SP02-OTR002-01-A-0950.wav	mdzes sdug dang snyan 'jebs ldan pa'i glu dbyangs kyi sgra dang  
3842	SP02-OTR002-08-C-163.wav	bla ma rin po che 
3843	SP02-OTR002-03-A-159.wav	ces sogs kyi mgur bzhengs nas byin rlabs dang lung bstan mdzad pa red 
3844	SP02-OTR002-01-B-1294.wav	khong gi ming la bsod nams zhu gi yod cing  
3845	SP02-OTR002-01-A-0992.wav	dge 'dun 'phel rgyas lags kyis deb nang  
3846	SP02-OTR002-08-A-005.wav	yab sku gshegs pa'i rjes su ma bu rnams kyis dka' ngal tshad med myong dgos byung yang 
3847	SP02-OTR002-01-A-1841.wav	'on kyang gus mo dang deb 'di klog myong yod pa'i dga' nyes  
3848	SP02-OTR002-04-A-088.wav	sku las sna tshogs bskyon pa'i gnas tshul yongs rdzogs zhus pa red 
3849	SP02-OTR002-02-C-085.wav	bod kyi ban ng+he ba ro tsa na zer ba de rgya gar du 'byor na'ang 
3850	SP02-OTR002-01-A-1257.wav	bod kyi srol rgyun rig gnas gces 'dus kyi gsung rtsom  
3851	SP02-OTR002-01-A-0692.wav	dgon pa 'di gsum po'i chos rgyud ni 'bri gung bka' brgyud yin pas 
3852	SP02-OTR002-01-B-0227.wav	byas na khong da lta gang du yod zer dris pa yin 
3853	SP02-OTR002-01-B-0803.wav	'bri gung skyabs mgon che tshang rin po ches 'bad pa gnang pa brgyud  
3854	SP02-OTR002-01-B-0124.wav	bal gyis lhas pa'i dbu zhwa dmar po bzhes pa'i rgyal khams 'grim nas phebs mkhan gyi dge 'dun pa zhig  
3855	SP02-OTR002-01-B-1024.wav	dus yun ring po'i nang rang ming ngo ma sbas gsang gi 'tsho ba 'di 'go btsugs byas shing  
3856	SP02-OTR002-01-A-1103.wav	mgon gyis skyob pa gnang dang  
3857	SP02-OTR002-01-B-1118.wav	mi tshe'i 'phen pa rdzogs zin pa'i bod rig pa'i mkhas dbang  
3858	SP02-OTR002-01-B-0465.wav	dbu skra ha cang ring po yod pa ma zad  
3859	SP02-OTR002-06-B-080.wav	nga'i mi tshe ngang tshul 'di 'dra'i dbang du gtan nas mi 'gro bar byed kyi yin”  
3860	SP02-OTR002-01-A-1455.wav	khong tshos gzhan la bstun nas las don sgrub skabs  
3861	SP02-OTR002-01-A-2015.wav	nye khor rgyal khab kyi sems 'tshab yong gi yod pa'i skor yang gnas tshul nang spel 'dug 
3862	SP02-OTR002-08-C-144.wav	gyog las sna tshogs su bkol ba sogs 
3863	SP02-OTR002-06-A-069.wav	nyin zhig khro bo dpal ldan rang 'tshams kyis glag rgod mang po yod pa'i brag phug cig tu phyin te 
3864	SP02-OTR002-01-A-0744.wav	khra dang sha rus kyi tshe srog gi 'brel ba zhig yin pas 
3865	SP02-OTR002-03-A-092.wav	des na chos kyi 'byung khungs rgya gar la slob sbyong byed par 'gro dgos zhes rang nyid rgya gar du slob sbyong la 'gro rgyu thag gcod mdzad pa red 
3866	SP02-OTR002-01-A-1931.wav	de bzhin bod kyi sa mtshams dang 'brel pa'i sa cha'i thog  
3867	SP02-OTR002-04-A-083.wav	byis pa zhig la gzan skal chad pas byis pa des 
3868	SP02-OTR002-08-C-105.wav	rdo rdo mal du skyol 
3869	SP02-OTR002-01-A-0109.wav	gnas ri gangs rin po che yang gleng yod pa dang  
3870	SP02-OTR002-01-B-0905.wav	par ris kyi 'grel bshad nang brjod par 
3871	SP02-OTR002-01-A-1261.wav	skar rtsis rig pa 
3872	SP02-OTR002-04-A-047.wav	slob sbyong gi 'phro skyong rgyu yang mang po yod 
3873	SP02-OTR002-01-A-1005.wav	yab ma yum bro la mnyes song la 
3874	SP02-OTR002-06-A-021.wav	khong ni bod kyi lo rgyus thog grub chen pa dang 
3875	SP02-OTR002-02-A-189.wav	byis pas 
3876	SP02-OTR002-06-A-001.wav	grub chen thang stong rgyal po 
3877	SP02-OTR002-01-B-0387.wav	de 'dra yin na 
3878	SP02-OTR002-01-A-0712.wav	seng ge bstan 'dzin rin po che spyi lo nyis stong brgyad lor  
3879	SP02-OTR002-06-B-084.wav	thengs shig brtson 'grus seng+ge gung thang nas lha sar phebs pa red 
3880	SP02-OTR002-02-A-077.wav	'di ni gnas tshul ya mtshan po dang bzang po zhig red 
3881	SP02-OTR002-07-A-025.wav	le'u dang po gyu thog yon tan mgon po rgyal po'i bla sman du bskos pa 
3882	SP02-OTR002-08-A-187.wav	a ma dang gcung mo gnyis kyis skyel ma byas te 
3883	SP02-OTR002-01-B-1209.wav	sa gnas kyi rig dngos tshan pas thog ma'i gtan 'khel byung bar 
3884	SP02-OTR002-01-B-1193.wav	mtho dma'i tshad gzhi gcig pa yin min lta skabs de'i nang gi sku brnyan gcig gi tshad gzhi dang mtshungs shing  
3885	SP02-OTR002-01-A-0081.wav	gtso bo khams khul gyi bod mi las grub pa'i chu bzhi sgang drug gi bstan srung dang blangs dmag gis  
3886	SP02-OTR002-08-B-031.wav	a khu'i bu dangmna' ma sogs mi grangs sum cu so lnga dus gcig tu bsad cing 
3887	SP02-OTR002-01-A-1290.wav	bzo bcos byed thengs gcig la mnyam gzhas ru khag gi rnam pa rang bzos te  
3888	SP02-OTR002-01-B-1111.wav	bstan 'dzin dang khong gi bza' zla ni snga rgyun bzhin lha sar 'tsho ba bskyal nas yod pa dang  
3889	SP02-OTR002-01-A-0953.wav	mang che ba dmangs khrod dang yang na chos phyogs kyi mdzad sgo'i thog 'khrab ston zhu yi yod 
3890	SP02-OTR002-01-A-1232.wav	de bzhin gnas ri'i lho ngos kyi gle mi'i bod mi dang btsan byol gyi chos phyogs kyi dbu khrid 
3891	SP02-OTR002-01-A-1207.wav	shon 'di rgya nag gi rgyal khab kyi mngon min rig gnas shul bzhag gi rten rdzas zer ba'i ming zhig thob pa dang  
3892	SP02-OTR002-01-A-1032.wav	yang gus mos lta klog byas pa 'di ni dbyin yig nas rgya yig thog bsgyur pa 'di red 
3893	SP02-OTR002-08-C-162.wav	gus zhabs dang bcas 
3894	SP02-OTR002-01-A-1767.wav	nga tsho tshang mas gzab gzab byed zer ba 'di phan tshun mngag bya dang bslab bya byed par brtsis pa ma zad 
3895	SP02-OTR002-01-B-1207.wav	'di rnams ni chos phyogs kyi slob gso'i brtsams bya'i cha shas shig chags kyi yod ces dang  
3896	SP02-OTR002-03-B-184.wav	nges par sras kyi thugs la 'dzin dgos” gsungs pa na 
3897	SP02-OTR002-01-A-1864.wav	snga sa nas bal yul 'di bzhin  
3898	SP02-OTR002-01-B-0872.wav	gnas tshul spel bar gzhigs na 
3899	SP02-OTR002-01-A-1854.wav	kho pa ni bka' drin can zhig yin pa  
3900	SP02-OTR002-01-B-1364.wav	de'i sngon tsam la talibangyi me sgyogs kyis  
3901	SP02-OTR002-09-A-01.wav	le'u gsum pa  
3902	SP02-OTR002-03-B-080.wav	yid ches chen po thob ste thams cad shin tu dad 
3903	SP02-OTR002-01-B-0150.wav	de'i nyin nga tshos mjal pa'i gangs rin po che ni 'di ltar red 'dug pa ste 
3904	SP02-OTR002-08-A-114.wav	nged ma smad rnams gzhan pa'i mnar gcod dangdka' sdug las grol ba'i thabs shes bya dgos pa las 
3905	SP02-OTR002-02-C-217.wav	rgya gar du pan+di ta gdan 'dren zhu bar nga 'gro thub 
3906	SP02-OTR002-01-B-1249.wav	khyung ni mgo'i steng gi rgyan cha rgyal po'i cod pan yin zhing  
3907	SP02-OTR002-01-B-0996.wav	phyir log mi thub pa'i ngo log zing 'khrug zer ba'i lam bu zhig red ces brjod na yang chog 
3908	SP02-OTR002-08-C-016.wav	mi la ras pa'i bsam par 
3909	SP02-OTR002-03-B-225.wav	rje btsun mi las nan gyis zhus te 
3910	SP02-OTR002-01-B-1046.wav	yang na gson par gnas yod 
3911	SP02-OTR002-01-B-1015.wav	me mda'i sgra ha cang chen po thon pa'i mtshan mor khong tsho nyung shas las lhag med pa khag bya dang phyugs rigs thor ba bzhin kha thor pa ma zad 
3912	SP02-OTR002-01-B-0017.wav	don dngos thog skabs de dus nga tsho brel 'tshub ha cang chen po byung  
3913	SP02-OTR002-08-B-029.wav	nyin der a khu tshang du ston mo chen mo zhig byed pa'i skabs yin pas 
3914	SP02-OTR002-01-A-1460.wav	de las ldog ste mi ser spel ba'i gnas stangs 'og gi  
3915	SP02-OTR002-07-A-114.wav	skabs der gyas gral gyi gral mgo na blon po zhig yar bzhengs 
3916	SP02-OTR002-01-B-0425.wav	gus mos mu mthud gle mi'i gzhon skyes khong la 'brel ba zhus pa yin 
3917	SP02-OTR002-01-A-1403.wav	da lta'i mnga' ris sa khul dang  
3918	SP02-OTR002-06-B-049.wav	na bza' dang bza' btung rgyu nor sogs kyi thog blo'i zur tsam yang 'khor gyi med pa red 
3919	SP02-OTR002-01-B-1164.wav	rang don yid byed kyi rnam par rtog pa 
3920	SP02-OTR002-01-A-1345.wav	grangs las 'das pa'i bod mi  
3921	SP02-OTR002-01-A-1566.wav	tshong las kyi rang bzhin mngon gsal dod po'i ngang  
3922	SP02-OTR002-01-A-1645.wav	'di ni hi ma la ya'i mtha' mtshams khul phan tshun  
3923	SP02-OTR002-02-A-040.wav	bu chung 'di la spre'u skrag pa'am yang na gnod pa gtan nas mi byed par 
3924	SP02-OTR002-01-A-1334.wav	sgrol dkar gyis shon bro'i dum bu drug tsam zhig gsal la mi gsal dran gsos kyi yod ces brjod 'dug 
3925	SP02-OTR002-01-A-0070.wav	da dung phyag rtags phul rgyu byas yod 
3926	SP02-OTR002-01-A-0154.wav	yang kung su'u yi ming kho pas bed spyod byas yod pas 
3927	SP02-OTR002-03-A-118.wav	nga la gser mang po yod 
3928	SP02-OTR002-01-B-0392.wav	da cha shing nyung ru phyin pa dang  
3929	SP02-OTR002-01-A-0883.wav	gle mi'i mi yis ngos 'dzin gyi tshor ba 'di de bas gal che ba ni chos dad dang 'brel ba chags nas yod pa ste 
3930	SP02-OTR002-01-B-0785.wav	yang na gsang yum gyi ming thog nas deb 'bri mkhan gyi rgan yol byas zin pa'i rtsom sgrig pa 'dis dngos su gus mor brjod myong yod 
3931	SP02-OTR002-01-B-0449.wav	gle mi yongs su bod brgyud nang bstan gyi 'bri gung bka' rgyud la dad pa byed kyi yod pa dang  
3932	SP02-OTR002-01-B-1363.wav	de snga 'di'i khul du nang pa'i dgon pa bcu grangs dang dge 'dun pa stong phrag yod 'dug 
3933	SP02-OTR002-06-B-112.wav	skabs der khong gi nye 'khor du yod pa'i mang tshogs rnams kyis 
3934	SP02-OTR002-03-A-069.wav	dar ma dbang phyug 'dibyis pa ma rabs tha chad pa zhig 'dug”ces shin tu sdang po byed 
3935	SP02-OTR002-01-B-0361.wav	bde lam 'di ni khong tsho 'tsho gnas thub rgyur dgos nges shig chags yod 
3936	SP02-OTR002-01-A-0039.wav	da lta'i gnas stangs skor la yin zhing  
3937	SP02-OTR002-01-B-0256.wav	khong gis gangs rin po cher  mount kailashzer brjod byung  
3938	SP02-OTR002-08-C-068.wav	de snga nga'i bkod pa nor 'dug 
3939	SP02-OTR002-01-A-1075.wav	'cham sogs gnas yod 
3940	SP02-OTR002-08-C-017.wav	bla ma rin po ches phran gyog las sna tshogs la bkol ba dang 
3941	SP02-OTR002-01-A-0337.wav	spyi nor 7gong sa skyabs mgon chen po mchog gi bka' dang yang 'gal myong med 
3942	SP02-OTR002-01-B-0915.wav	lo ngo stong gi gdan rabs lo rgyus ldan pa dang  
3943	SP02-OTR002-01-A-0506.wav	dril bsgrags yig cha 'di tshos kha bral gyi nus pa nges can zhig thon nas  
3944	SP02-OTR002-02-A-204.wav	shin tu mnyes pa'i sgo nas 
3945	SP02-OTR002-01-A-0879.wav	za btung gi ngos 'dzin sogs tshud yod pa las gzhan gyis thag gcod byas pa'i tshad gzhi 'dir cha 'jog byed mi rung  
3946	SP02-OTR002-01-A-0286.wav	bar cha 
3947	SP02-OTR002-05-A-07.wav	tshad ma rig pa 
3948	SP02-OTR002-01-B-1427.wav	'dzem byar bstun dgos pa'i skor la bshad srol yod na 
3949	SP02-OTR002-01-A-1922.wav	rgya nag gi skar ma lnga can gyi gsol mgron khang du tshor dbang la rol gyi yod 'dug 
3950	SP02-OTR002-08-C-173.wav	bla ma mar pa mi la ras pa'i sgom sgrub kyi grub 'bras la dgyes tshor chen po byung ste 
3951	SP02-OTR002-04-A-019.wav	nyin zhig lha btsun pa'i pho nyas 'phrin yig cig 'khyer nas lo tsa ba'i sar slebs pa red 
3952	SP02-OTR002-08-B-142.wav	thos pa dgas 
3953	SP02-OTR002-01-A-0261.wav	bi ran ta ra mjal 'phrad byas shing  
3954	SP02-OTR002-09-A-09.wav	rgyun du khong gi dgongs par 
3955	SP02-OTR002-01-B-1130.wav	yang bstan 'dzin dang khong gi gcen po yang  
3956	SP02-OTR002-02-C-245.wav	nga pan+di ta dang mjal thub min mi shes pas pan+di ta bod du byon pa'i skabs 
3957	SP02-OTR002-01-A-1029.wav	nam mkha' nor bu rin po ches phyag deb 'di dang thog bod yig thog bris gnang pa dang  
3958	SP02-OTR002-02-A-141.wav	ces smon lam btab 
